,u,v
24572,382,1961
24573,826,2217
24574,1979,2217
24575,1614,2217
24576,847,2217
24577,1752,2217
24578,89,2217
24579,2217,2274
24580,2147,2217
24581,1764,2217
24582,2153,2217
24583,1898,2217
24584,1648,2217
24585,2035,2217
24586,1145,2217
24587,1402,2217
24588,1787,2217
24589,1149,2217
24590,382,2217
24591,826,1979
24592,826,1614
24593,826,847
24594,826,1752
24595,89,826
24596,826,2274
24597,826,2147
24598,826,1764
24599,826,2153
24600,826,1898
24601,826,1648
24602,826,2035
24603,826,1145
24604,826,1402
24605,826,1787
24606,826,1149
24607,382,826
24608,1614,1979
24609,847,1979
24610,1752,1979
24611,89,1979
24612,1979,2274
24613,1979,2147
24614,1764,1979
24615,1979,2153
24616,1898,1979
24617,1648,1979
24618,1979,2035
24619,1145,1979
24620,1402,1979
24621,1787,1979
24622,1149,1979
24623,382,1979
24624,847,1614
24625,1614,1752
24626,89,1614
24627,1614,2274
24628,1614,2147
24629,1614,1764
24630,1614,2153
24631,1614,1898
24632,1614,1648
24633,1614,2035
24634,1145,1614
24635,1402,1614
24636,1614,1787
24637,1149,1614
24638,382,1614
24639,847,1752
24640,89,847
24641,847,2274
24642,847,2147
24643,847,1764
24644,847,2153
24645,847,1898
24646,847,1648
24647,847,2035
24648,847,1145
24649,847,1402
24650,847,1787
24651,847,1149
24652,382,847
24653,89,1752
24654,1752,2274
24655,1752,2147
24656,1752,1764
24657,1752,2153
24658,1752,1898
24659,1648,1752
24660,1752,2035
24661,1145,1752
24662,1402,1752
24663,1752,1787
24664,1149,1752
24665,382,1752
24666,89,2274
24667,89,2147
24668,89,1764
24669,89,2153
24670,89,1898
24671,89,1648
24672,89,2035
24673,89,1145
24674,89,1402
24675,89,1787
24676,89,1149
24677,89,382
24678,2147,2274
24679,1764,2274
24680,2153,2274
24681,1898,2274
24682,1648,2274
24683,2035,2274
24684,1145,2274
24685,1402,2274
24686,1787,2274
24687,1149,2274
24688,382,2274
24689,1764,2147
24690,2147,2153
24691,1898,2147
24692,1648,2147
24693,2035,2147
24694,1145,2147
24695,1402,2147
24696,1787,2147
24697,1149,2147
24698,382,2147
24699,1764,2153
24700,1764,1898
24701,1648,1764
24702,1764,2035
24703,1145,1764
24704,1402,1764
24705,1764,1787
24706,1149,1764
24707,382,1764
24708,1898,2153
24709,1648,2153
24710,2035,2153
24711,1145,2153
24712,1402,2153
24713,1787,2153
24714,1149,2153
24715,382,2153
24716,1648,1898
24717,1898,2035
24718,1145,1898
24719,1402,1898
24720,1787,1898
24721,1149,1898
24722,382,1898
24723,1648,2035
24724,1145,1648
24725,1402,1648
24726,1648,1787
24727,1149,1648
24728,382,1648
24729,1145,2035
24730,1402,2035
24731,1787,2035
24732,1149,2035
24733,382,2035
24734,1145,1402
24735,1145,1787
24736,1145,1149
24737,382,1145
24738,1402,1787
24739,1149,1402
24740,382,1402
24741,1149,1787
24742,382,1787
24743,382,1149
24744,25,493
24745,2122,2327
24746,202,447
24747,692,1234
24748,51,2351
24749,692,2033
24750,979,2122
24751,229,2159
24752,222,1234
24753,885,1360
24754,1399,2001
24755,52,2168
24756,342,1594
24757,1421,1771
24758,965,1771
24759,885,1002
24760,965,1664
24761,1360,1399
24762,853,1399
24763,1436,2168
24764,131,2087
24765,382,1944
24766,36,1399
24767,1594,2327
24768,1330,2168
24769,51,1416
24770,408,1330
24771,1360,2033
24772,310,2298
24773,447,1771
24774,597,1360
24775,26,202
24776,422,2168
24777,1398,2122
24778,1229,1274
24779,692,2364
24780,52,2122
24781,626,1330
24782,51,2099
24783,429,2099
24784,310,1436
24785,1330,2122
24786,422,1229
24787,2364,2392
24788,1487,2298
24789,299,1079
24790,2298,2396
24791,2087,2298
24792,299,429
24793,2298,2335
24794,658,2332
24795,1274,2392
24796,885,2275
24797,310,2327
24798,597,2327
24799,597,992
24800,897,2332
24801,853,1274
24802,897,2351
24803,1330,2335
24804,1383,1944
24805,658,979
24806,2327,2332
24807,342,2351
24808,853,2332
24809,422,597
24810,310,2099
24811,1234,1771
24812,26,1111
24813,1274,1330
24814,36,2396
24815,408,422
24816,202,979
24817,1487,2332
24818,202,2168
24819,408,1274
24820,885,1111
24821,965,2080
24822,382,658
24823,1383,2298
24824,202,1240
24825,382,1229
24826,51,408
24827,1330,1542
24828,447,992
24829,447,1032
24830,408,692
24831,51,2364
24832,291,2351
24833,1234,1436
24834,1648,2099
24835,229,1079
24836,1360,2396
24837,229,1945
24838,979,1771
24839,1398,2159
24840,390,1079
24841,885,1436
24842,597,885
24843,597,1111
24844,222,342
24845,1771,2332
24846,1330,2327
24847,51,658
24848,1664,1944
24849,692,1771
24850,42,597
24851,342,492
24852,2001,2327
24853,992,2364
24854,1945,2080
24855,222,1360
24856,979,2099
24857,853,965
24858,202,2327
24859,390,2168
24860,382,1542
24861,2033,2099
24862,342,382
24863,597,2332
24864,408,1079
24865,1232,1436
24866,1398,1664
24867,310,390
24868,1274,1383
24869,382,1002
24870,202,2033
24871,291,1487
24872,492,853
24873,1594,2298
24874,447,1594
24875,692,1399
24876,1111,1416
24877,1330,1594
24878,2327,2351
24879,1232,2099
24880,342,1234
24881,1229,2327
24882,1234,1664
24883,897,1032
24884,597,1771
24885,291,1032
24886,1398,2298
24887,36,2087
24888,1664,2327
24889,965,1234
24890,408,1002
24891,1383,1399
24892,965,2275
24893,51,422
24894,853,1945
24895,1399,1771
24896,1771,2001
24897,299,1436
24898,597,1232
24899,310,1945
24900,382,429
24901,229,1002
24902,52,658
24903,1002,1594
24904,131,1240
24905,965,1330
24906,1002,2122
24907,310,408
24908,1111,1234
24909,658,1398
24910,658,2351
24911,26,597
24912,1111,1648
24913,1111,1398
24914,492,692
24915,1436,1648
24916,597,853
24917,26,2122
24918,1032,2168
24919,658,1002
24920,310,626
24921,429,979
24922,408,447
24923,131,2327
24924,1421,2087
24925,1594,2099
24926,626,1229
24927,299,2159
24928,2122,2159
24929,1594,2364
24930,692,1421
24931,390,626
24932,979,1360
24933,382,1234
24934,492,1399
24935,492,1421
24936,1421,1648
24937,853,1234
24938,422,1111
24939,979,2364
24940,342,2168
24941,2298,2351
24942,1416,2275
24943,422,1542
24944,1232,2080
24945,1234,1594
24946,1232,2298
24947,299,1111
24948,979,2033
24949,853,1487
24950,1274,1594
24951,429,1398
24952,1274,2327
24953,1648,2396
24954,1487,2351
24955,222,1399
24956,1111,1771
24957,447,1664
24958,2332,2396
24959,222,390
24960,42,965
24961,342,429
24962,26,1240
24963,1664,1771
24964,42,2159
24965,51,1664
24966,1274,2087
24967,1648,2159
24968,1032,1594
24969,202,1399
24970,26,1945
24971,1229,1330
24972,342,2275
24973,342,1771
24974,1032,1416
24975,1771,2122
24976,447,853
24977,447,1002
24978,1032,2392
24979,1421,2275
24980,853,2364
24981,408,1664
24982,447,1944
24983,1771,2159
24984,1487,1542
24985,222,2327
24986,422,2033
24987,692,1002
24988,492,992
24989,885,2327
24990,2033,2087
24991,42,2168
24992,390,2087
24993,42,2099
24994,42,979
24995,1542,2298
24996,1330,2001
24997,36,597
24998,52,2099
24999,1330,1664
25000,1032,1240
25001,1944,2351
25002,626,1360
25003,299,597
25004,1421,2033
25005,492,2080
25006,897,1421
25007,291,2168
25008,408,429
25009,131,992
25010,42,342
25011,229,658
25012,1002,1399
25013,131,885
25014,1436,1664
25015,1002,2087
25016,1594,2335
25017,382,853
25018,1234,1648
25019,1487,1944
25020,429,1383
25021,658,2033
25022,42,2080
25023,42,2275
25024,408,1232
25025,1487,2033
25026,1648,2087
25027,885,2298
25028,1032,1487
25029,2080,2351
25030,422,1383
25031,382,1330
25032,1079,2033
25033,492,1771
25034,1229,2099
25035,1944,2396
25036,51,853
25037,1383,2364
25038,658,2298
25039,299,2364
25040,408,1383
25041,1234,2392
25042,1079,1436
25043,310,1232
25044,1274,1944
25045,1229,2332
25046,52,1399
25047,597,1398
25048,447,2275
25049,1111,1945
25050,51,390
25051,1664,2033
25052,26,853
25053,492,1487
25054,51,1399
25055,291,979
25056,1648,2351
25057,992,1487
25058,692,897
25059,1487,1771
25060,626,2351
25061,992,2327
25062,429,2168
25063,390,1234
25064,979,2396
25065,1648,2364
25066,979,1032
25067,626,1664
25068,229,2351
25069,342,1274
25070,26,422
25071,1945,2122
25072,390,853
25073,291,2335
25074,429,492
25075,36,1032
25076,1594,2396
25077,429,1945
25078,1240,1487
25079,492,658
25080,429,1032
25081,626,1944
25082,1648,1945
25083,52,979
25084,1234,1421
25085,52,626
25086,1664,2351
25087,51,310
25088,626,1232
25089,291,2298
25090,36,2001
25091,992,1594
25092,965,1032
25093,26,965
25094,626,1274
25095,1274,1648
25096,390,1111
25097,1002,1416
25098,992,1240
25099,1360,2168
25100,1360,1594
25101,342,2335
25102,1234,2087
25103,382,1421
25104,222,1398
25105,1945,2159
25106,36,1111
25107,979,1945
25108,1436,2327
25109,1542,2033
25110,202,2298
25111,992,1421
25112,202,422
25113,492,1398
25114,2122,2332
25115,1111,1229
25116,1436,2099
25117,2099,2396
25118,492,1648
25119,131,2392
25120,390,1240
25121,229,2122
25122,965,1383
25123,36,1383
25124,229,1360
25125,42,1330
25126,36,291
25127,52,2392
25128,26,1383
25129,429,1240
25130,382,2327
25131,2159,2298
25132,1234,2001
25133,1330,1944
25134,597,1945
25135,492,2087
25136,51,202
25137,1234,1360
25138,447,2332
25139,626,1399
25140,429,1436
25141,626,1111
25142,202,1771
25143,408,2396
25144,42,1383
25145,291,1398
25146,36,408
25147,1240,1330
25148,1487,1648
25149,1360,2335
25150,52,1487
25151,1079,1399
25152,965,1240
25153,429,2364
25154,229,1487
25155,229,2335
25156,1542,1944
25157,26,2298
25158,492,1542
25159,1274,2298
25160,626,2298
25161,229,2327
25162,382,1436
25163,626,965
25164,429,2159
25165,1360,1416
25166,202,1542
25167,310,2396
25168,299,1383
25169,1234,1383
25170,131,1234
25171,897,1945
25172,1398,1416
25173,51,1360
25174,658,2122
25175,897,1234
25176,382,2001
25177,52,2396
25178,42,429
25179,658,2335
25180,1436,1945
25181,52,853
25182,1398,2327
25183,2001,2080
25184,291,390
25185,310,429
25186,979,1234
25187,2122,2351
25188,36,2392
25189,897,1079
25190,1416,2335
25191,52,1542
25192,853,979
25193,1542,2275
25194,979,1487
25195,52,1436
25196,1436,2159
25197,853,885
25198,26,1648
25199,2001,2335
25200,626,2087
25201,382,2275
25202,291,2001
25203,2168,2327
25204,299,2392
25205,1594,2122
25206,658,1079
25207,390,2159
25208,2087,2332
25209,597,2168
25210,422,1664
25211,2335,2364
25212,597,2275
25213,897,1664
25214,36,299
25215,853,1240
25216,2159,2351
25217,342,885
25218,992,1232
25219,42,1229
25220,597,2099
25221,222,1383
25222,291,1648
25223,310,1399
25224,692,885
25225,853,2159
25226,626,2392
25227,1398,1594
25228,1232,1944
25229,1416,2392
25230,965,1648
25231,291,2159
25232,1274,2099
25233,342,1945
25234,897,2335
25235,390,2335
25236,42,1944
25237,342,1944
25238,26,1274
25239,2087,2327
25240,1436,2275
25241,131,1416
25242,382,626
25243,131,853
25244,1944,2122
25245,447,1079
25246,1416,1771
25247,131,2099
25248,382,408
25249,1240,2001
25250,42,222
25251,626,1771
25252,52,202
25253,131,2168
25254,1229,1944
25255,382,1398
25256,1648,2001
25257,291,2332
25258,692,1436
25259,310,1330
25260,299,2001
25261,885,2159
25262,429,1944
25263,2087,2275
25264,992,1111
25265,202,1945
25266,447,1416
25267,390,2001
25268,408,1229
25269,897,1229
25270,965,1398
25271,299,1648
25272,299,2087
25273,342,1398
25274,492,2396
25275,1232,1487
25276,229,408
25277,26,291
25278,2335,2392
25279,853,2168
25280,992,2275
25281,692,2298
25282,422,1487
25283,42,658
25284,52,597
25285,408,979
25286,1002,1664
25287,222,429
25288,1416,2332
25289,1398,2001
25290,1383,1945
25291,42,2351
25292,1234,1487
25293,1360,1383
25294,222,1648
25295,1398,2332
25296,1234,1542
25297,342,2122
25298,992,1944
25299,1234,2332
25300,965,2392
25301,885,2351
25302,492,2332
25303,1002,2351
25304,1079,1274
25305,42,1542
25306,447,2033
25307,1330,2080
25308,1421,1487
25309,202,992
25310,222,1436
25311,1330,1399
25312,2001,2298
25313,1330,2364
25314,1330,2087
25315,1383,1648
25316,492,2033
25317,51,2087
25318,299,1234
25319,390,692
25320,1111,1274
25321,429,2298
25322,382,1594
25323,382,2099
25324,897,1240
25325,1111,2396
25326,597,1229
25327,299,1416
25328,291,2099
25329,342,1360
25330,222,2168
25331,1383,2392
25332,992,2168
25333,2099,2122
25334,447,2396
25335,202,1274
25336,52,1398
25337,492,1229
25338,26,1229
25339,52,2327
25340,382,2351
25341,1664,2332
25342,202,1416
25343,692,992
25344,1240,2168
25345,1436,2087
25346,26,1399
25347,992,2392
25348,1330,2159
25349,1240,1664
25350,52,131
25351,310,1229
25352,492,2099
25353,390,447
25354,51,1945
25355,51,1398
25356,291,422
25357,51,1232
25358,1111,2298
25359,429,1648
25360,1079,2168
25361,965,2159
25362,1542,2080
25363,422,1944
25364,408,965
25365,2001,2168
25366,1079,2327
25367,26,1234
25368,1945,2351
25369,992,2335
25370,1111,2335
25371,390,965
25372,1594,2275
25373,1079,1360
25374,447,1648
25375,299,1232
25376,597,1416
25377,992,1398
25378,52,1360
25379,1002,1436
25380,51,429
25381,1232,2087
25382,1229,2298
25383,1111,2099
25384,408,2087
25385,979,2001
25386,1234,1416
25387,222,1240
25388,26,626
25389,299,2275
25390,42,422
25391,1487,1594
25392,202,390
25393,1416,1664
25394,51,2396
25395,429,1594
25396,658,1945
25397,51,222
25398,202,2080
25399,202,1648
25400,2159,2275
25401,1232,1399
25402,979,2351
25403,202,626
25404,1274,2275
25405,992,2159
25406,222,885
25407,310,692
25408,897,2033
25409,1664,2364
25410,36,2168
25411,1229,2335
25412,1274,2080
25413,1234,1945
25414,382,2168
25415,390,1542
25416,310,965
25417,447,2364
25418,626,1648
25419,382,1416
25420,42,1594
25421,853,1771
25422,229,965
25423,131,1330
25424,42,2298
25425,342,2396
25426,1079,2099
25427,299,1330
25428,965,1111
25429,2001,2332
25430,658,1383
25431,299,422
25432,1079,2364
25433,36,492
25434,390,408
25435,26,2099
25436,658,1594
25437,222,1945
25438,42,1240
25439,1360,2087
25440,342,1330
25441,2364,2396
25442,626,1436
25443,299,1002
25444,1002,1232
25445,597,2335
25446,897,2327
25447,131,2332
25448,51,2332
25449,1234,2033
25450,597,2122
25451,1032,1436
25452,597,1032
25453,1648,2327
25454,342,2099
25455,1945,2001
25456,229,2332
25457,310,1234
25458,52,291
25459,51,2080
25460,2033,2298
25461,299,1274
25462,52,2087
25463,382,2080
25464,979,1240
25465,202,429
25466,1079,1421
25467,626,1032
25468,853,1664
25469,897,1360
25470,422,2335
25471,131,2396
25472,26,2332
25473,1232,1664
25474,299,390
25475,897,2396
25476,2298,2392
25477,1944,2168
25478,1234,2335
25479,222,897
25480,447,1234
25481,390,2099
25482,51,1032
25483,597,1944
25484,1399,1421
25485,1664,1945
25486,36,1648
25487,1229,1771
25488,1229,1648
25489,1945,2099
25490,299,492
25491,422,447
25492,992,1360
25493,291,853
25494,408,992
25495,992,1002
25496,291,1002
25497,979,1416
25498,885,2364
25499,447,2335
25500,422,2364
25501,26,1079
25502,52,1111
25503,1274,2364
25504,222,992
25505,229,2087
25506,692,2099
25507,52,229
25508,408,2122
25509,408,2168
25510,202,965
25511,897,992
25512,1079,2298
25513,310,2033
25514,2033,2392
25515,1079,1416
25516,2087,2335
25517,1399,1542
25518,1944,2335
25519,42,2001
25520,382,992
25521,1032,2122
25522,408,2159
25523,51,1274
25524,51,885
25525,1032,2351
25526,36,2335
25527,1002,2396
25528,1232,2275
25529,291,1664
25530,1240,2122
25531,408,2099
25532,1232,2001
25533,222,1664
25534,626,2122
25535,342,422
25536,390,1594
25537,408,2275
25538,447,979
25539,492,1360
25540,1487,2396
25541,429,658
25542,222,1771
25543,658,1032
25544,897,2159
25545,1945,2087
25546,1079,2351
25547,131,429
25548,202,2159
25549,310,1398
25550,965,1274
25551,429,1111
25552,26,408
25553,979,1436
25554,1274,2396
25555,2099,2392
25556,897,1399
25557,2168,2335
25558,131,2001
25559,447,2122
25560,626,2168
25561,408,897
25562,1594,2087
25563,2001,2275
25564,692,2332
25565,229,2298
25566,1398,2087
25567,1416,2001
25568,229,1383
25569,1234,2298
25570,2122,2396
25571,1232,1234
25572,299,1240
25573,2332,2335
25574,52,492
25575,897,1648
25576,1383,2327
25577,36,1229
25578,692,2168
25579,229,992
25580,1648,2335
25581,408,2298
25582,1360,1664
25583,1383,1421
25584,51,992
25585,291,1399
25586,1436,1944
25587,26,2168
25588,131,382
25589,1399,2087
25590,965,2122
25591,1330,1383
25592,342,1416
25593,979,1079
25594,1240,2327
25595,492,897
25596,447,1399
25597,422,2080
25598,992,2396
25599,885,1542
25600,1664,2335
25601,853,2298
25602,422,1945
25603,992,1542
25604,2087,2392
25605,1032,2159
25606,310,1421
25607,390,1383
25608,299,1421
25609,1111,2159
25610,382,2159
25611,1360,2298
25612,885,1330
25613,447,2159
25614,222,1416
25615,2001,2392
25616,1360,1648
25617,1594,2159
25618,1032,1360
25619,131,1648
25620,1771,2335
25621,658,965
25622,429,1234
25623,1436,2033
25624,42,1648
25625,626,2001
25626,1002,2392
25627,51,626
25628,1421,2298
25629,422,1232
25630,853,2275
25631,965,1594
25632,291,1234
25633,1032,2275
25634,658,2087
25635,979,1421
25636,1648,2168
25637,26,1398
25638,299,1945
25639,885,1240
25640,979,1542
25641,202,1664
25642,222,1079
25643,1111,1240
25644,1232,1240
25645,42,2087
25646,52,222
25647,42,897
25648,1234,1240
25649,2033,2351
25650,447,1240
25651,897,2275
25652,1421,2099
25653,429,897
25654,1398,2392
25655,202,291
25656,447,885
25657,626,1421
25658,597,2298
25659,26,131
25660,1232,1648
25661,1032,2080
25662,42,992
25663,1945,2298
25664,229,1648
25665,422,2159
25666,2159,2396
25667,202,2332
25668,626,2099
25669,390,1399
25670,382,885
25671,2080,2335
25672,1232,2364
25673,291,1079
25674,390,1002
25675,885,965
25676,51,447
25677,229,310
25678,222,626
25679,51,1111
25680,1360,2364
25681,1648,2298
25682,408,2351
25683,1229,2087
25684,1648,2332
25685,131,2351
25686,692,1945
25687,382,692
25688,299,2396
25689,222,2099
25690,447,897
25691,52,408
25692,2099,2159
25693,310,1664
25694,965,2087
25695,1274,1416
25696,1079,1664
25697,447,1330
25698,885,1234
25699,202,1944
25700,42,52
25701,291,447
25702,422,1032
25703,291,1436
25704,310,1416
25705,1111,2392
25706,979,2298
25707,1416,2033
25708,1111,1944
25709,202,1229
25710,202,885
25711,1399,1487
25712,342,447
25713,52,1232
25714,1771,2298
25715,1234,2396
25716,291,1542
25717,853,2080
25718,992,2080
25719,1111,1436
25720,2033,2335
25721,1330,2392
25722,222,1032
25723,658,1330
25724,692,1542
25725,1421,2168
25726,299,2080
25727,390,1398
25728,626,2335
25729,36,979
25730,979,2392
25731,853,2087
25732,1330,1398
25733,1111,1399
25734,1111,2122
25735,1664,2087
25736,42,1079
25737,390,2275
25738,1240,1416
25739,1542,1594
25740,979,1594
25741,1945,2332
25742,342,626
25743,27,2051
25744,1556,2051
25745,27,1556
25746,28,1603
25747,164,1633
25748,324,1633
25749,902,1633
25750,1191,1633
25751,1221,1633
25752,841,1633
25753,171,1633
25754,1633,2124
25755,237,1633
25756,141,1633
25757,271,1633
25758,559,1633
25759,1103,1633
25760,1633,1722
25761,28,1633
25762,1633,1725
25763,1633,1887
25764,164,324
25765,164,902
25766,164,1191
25767,164,1221
25768,164,841
25769,164,171
25770,164,2124
25771,164,237
25772,141,164
25773,164,271
25774,164,559
25775,164,1103
25776,164,1722
25777,28,164
25778,164,1725
25779,164,1887
25780,324,902
25781,324,1191
25782,324,1221
25783,324,841
25784,171,324
25785,324,2124
25786,237,324
25787,141,324
25788,271,324
25789,324,559
25790,324,1103
25791,324,1722
25792,28,324
25793,324,1725
25794,324,1887
25795,902,1191
25796,902,1221
25797,841,902
25798,171,902
25799,902,2124
25800,237,902
25801,141,902
25802,271,902
25803,559,902
25804,902,1103
25805,902,1722
25806,28,902
25807,902,1725
25808,902,1887
25809,1191,1221
25810,841,1191
25811,171,1191
25812,1191,2124
25813,237,1191
25814,141,1191
25815,271,1191
25816,1103,1191
25817,1191,1722
25818,28,1191
25819,1191,1725
25820,1191,1887
25821,841,1221
25822,171,1221
25823,1221,2124
25824,237,1221
25825,141,1221
25826,271,1221
25827,559,1221
25828,1103,1221
25829,1221,1722
25830,28,1221
25831,1221,1725
25832,1221,1887
25833,171,841
25834,841,2124
25835,237,841
25836,141,841
25837,271,841
25838,559,841
25839,841,1103
25840,841,1722
25841,28,841
25842,841,1725
25843,841,1887
25844,171,2124
25845,171,237
25846,141,171
25847,171,271
25848,171,559
25849,171,1103
25850,171,1722
25851,28,171
25852,171,1725
25853,171,1887
25854,237,2124
25855,141,2124
25856,271,2124
25857,559,2124
25858,1722,2124
25859,28,2124
25860,1725,2124
25861,1887,2124
25862,141,237
25863,237,271
25864,237,559
25865,237,1103
25866,237,1722
25867,28,237
25868,237,1725
25869,237,1887
25870,141,271
25871,141,559
25872,141,1103
25873,141,1722
25874,28,141
25875,141,1725
25876,141,1887
25877,271,559
25878,271,1103
25879,271,1722
25880,28,271
25881,271,1725
25882,271,1887
25883,559,1103
25884,559,1722
25885,28,559
25886,559,1725
25887,559,1887
25888,1103,1722
25889,28,1103
25890,1103,1725
25891,1103,1887
25892,28,1722
25893,1722,1725
25894,1722,1887
25895,28,1725
25896,28,1887
25897,1725,1887
25898,28,1804
25899,1191,1804
25900,424,1804
25901,1192,1804
25902,170,1804
25903,171,1804
25904,1323,1804
25905,173,1804
25906,1804,2090
25907,1804,2354
25908,1804,2235
25909,1804,1984
25910,1804,1865
25911,977,1804
25912,596,1804
25913,1804,2271
25914,1804,1887
25915,995,1804
25916,1523,1804
25917,28,424
25918,28,1192
25919,28,170
25920,28,1323
25921,28,173
25922,28,2090
25923,28,2354
25924,28,1984
25925,28,1865
25926,28,977
25927,28,596
25928,28,2271
25929,28,995
25930,28,1523
25931,424,1191
25932,1191,1192
25933,170,1191
25934,1191,1323
25935,173,1191
25936,1191,2090
25937,1191,2354
25938,1191,2235
25939,1191,1984
25940,1191,1865
25941,977,1191
25942,596,1191
25943,1191,2271
25944,995,1191
25945,1191,1523
25946,424,1192
25947,170,424
25948,171,424
25949,424,1323
25950,173,424
25951,424,2090
25952,424,2354
25953,424,2235
25954,424,1984
25955,424,1865
25956,424,977
25957,424,596
25958,424,2271
25959,424,1887
25960,424,995
25961,424,1523
25962,170,1192
25963,171,1192
25964,1192,1323
25965,173,1192
25966,1192,2090
25967,1192,2354
25968,1192,2235
25969,1192,1984
25970,1192,1865
25971,977,1192
25972,596,1192
25973,1192,2271
25974,1192,1887
25975,995,1192
25976,1192,1523
25977,170,171
25978,170,1323
25979,170,173
25980,170,2090
25981,170,2354
25982,170,2235
25983,170,1984
25984,170,1865
25985,170,977
25986,170,596
25987,170,2271
25988,170,1887
25989,170,995
25990,170,1523
25991,171,1323
25992,171,173
25993,171,2090
25994,171,2354
25995,171,2235
25996,171,1984
25997,171,1865
25998,171,977
25999,171,596
26000,171,2271
26001,171,995
26002,171,1523
26003,173,1323
26004,1323,2090
26005,1323,2354
26006,1323,2235
26007,1323,1984
26008,1323,1865
26009,977,1323
26010,596,1323
26011,1323,2271
26012,1323,1887
26013,995,1323
26014,1323,1523
26015,173,2090
26016,173,2354
26017,173,2235
26018,173,1984
26019,173,1865
26020,173,977
26021,173,596
26022,173,2271
26023,173,1887
26024,173,995
26025,173,1523
26026,2090,2354
26027,2090,2235
26028,1984,2090
26029,1865,2090
26030,977,2090
26031,596,2090
26032,2090,2271
26033,1887,2090
26034,995,2090
26035,1523,2090
26036,2235,2354
26037,1984,2354
26038,1865,2354
26039,977,2354
26040,596,2354
26041,2271,2354
26042,1887,2354
26043,995,2354
26044,1523,2354
26045,1984,2235
26046,1865,2235
26047,977,2235
26048,596,2235
26049,2235,2271
26050,1887,2235
26051,995,2235
26052,1523,2235
26053,1865,1984
26054,977,1984
26055,596,1984
26056,1984,2271
26057,1887,1984
26058,995,1984
26059,1523,1984
26060,977,1865
26061,596,1865
26062,1865,2271
26063,1865,1887
26064,995,1865
26065,1523,1865
26066,596,977
26067,977,2271
26068,977,1887
26069,977,995
26070,977,1523
26071,596,2271
26072,596,1887
26073,596,995
26074,596,1523
26075,1887,2271
26076,995,2271
26077,1523,2271
26078,995,1887
26079,1523,1887
26080,995,1523
26081,28,72
26082,2176,2305
26083,386,2176
26084,2053,2176
26085,1786,2176
26086,1307,2176
26087,1051,2176
26088,29,2176
26089,1052,2176
26090,2176,2218
26091,2176,2351
26092,304,2176
26093,2096,2176
26094,1589,2176
26095,1846,2176
26096,2176,2234
26097,1851,2176
26098,1598,2176
26099,1599,2176
26100,1600,2176
26101,2176,2369
26102,1602,2176
26103,1605,2176
26104,1606,2176
26105,1996,2176
26106,2176,2384
26107,2133,2176
26108,1878,2176
26109,2006,2176
26110,1624,2176
26111,477,2176
26112,2176,2397
26113,1889,2176
26114,1891,2176
26115,1636,2176
26116,1125,2176
26117,1386,2176
26118,748,2176
26119,1905,2176
26120,2176,2292
26121,1782,2176
26122,1402,2176
26123,2176,2299
26124,386,2305
26125,2053,2305
26126,1786,2305
26127,1307,2305
26128,1051,2305
26129,29,2305
26130,1052,2305
26131,2218,2305
26132,2305,2351
26133,304,2305
26134,2096,2305
26135,1589,2305
26136,1846,2305
26137,2234,2305
26138,1851,2305
26139,1598,2305
26140,1599,2305
26141,1600,2305
26142,2305,2369
26143,1602,2305
26144,1605,2305
26145,1606,2305
26146,1996,2305
26147,2305,2384
26148,2133,2305
26149,1878,2305
26150,2006,2305
26151,1624,2305
26152,477,2305
26153,2305,2397
26154,1889,2305
26155,1891,2305
26156,1636,2305
26157,1125,2305
26158,1386,2305
26159,748,2305
26160,1905,2305
26161,2292,2305
26162,1782,2305
26163,1402,2305
26164,2299,2305
26165,386,2053
26166,386,1786
26167,386,1307
26168,386,1051
26169,29,386
26170,386,1052
26171,386,2218
26172,386,2351
26173,304,386
26174,386,2096
26175,386,1589
26176,386,1846
26177,386,2234
26178,386,1851
26179,386,1598
26180,386,1599
26181,386,1600
26182,386,2369
26183,386,1602
26184,386,1605
26185,386,1606
26186,386,1996
26187,386,2384
26188,386,2133
26189,386,1878
26190,386,2006
26191,386,1624
26192,386,477
26193,386,2397
26194,386,1889
26195,386,1891
26196,386,1636
26197,386,1125
26198,386,1386
26199,386,748
26200,386,1905
26201,386,2292
26202,386,1782
26203,386,1402
26204,386,2299
26205,1786,2053
26206,1307,2053
26207,1051,2053
26208,29,2053
26209,1052,2053
26210,2053,2218
26211,2053,2351
26212,304,2053
26213,2053,2096
26214,1589,2053
26215,1846,2053
26216,2053,2234
26217,1851,2053
26218,1598,2053
26219,1599,2053
26220,1600,2053
26221,2053,2369
26222,1602,2053
26223,1605,2053
26224,1606,2053
26225,1996,2053
26226,2053,2384
26227,2053,2133
26228,1878,2053
26229,2006,2053
26230,1624,2053
26231,477,2053
26232,2053,2397
26233,1889,2053
26234,1891,2053
26235,1636,2053
26236,1125,2053
26237,1386,2053
26238,748,2053
26239,1905,2053
26240,2053,2292
26241,1782,2053
26242,1402,2053
26243,2053,2299
26244,1307,1786
26245,1051,1786
26246,29,1786
26247,1052,1786
26248,1786,2218
26249,1786,2351
26250,304,1786
26251,1786,2096
26252,1589,1786
26253,1786,1846
26254,1786,2234
26255,1786,1851
26256,1598,1786
26257,1599,1786
26258,1600,1786
26259,1786,2369
26260,1602,1786
26261,1605,1786
26262,1606,1786
26263,1786,1996
26264,1786,2384
26265,1786,2133
26266,1786,1878
26267,1786,2006
